city,timestamp,temp,dwpt,rhum,prcp,wdir,wspd,pres,coco
Guwahati,2025-02-03 08:00:00,25.0,15.0,54.0,0.0,20.0,6.0,1011.0,5.0
Guwahati,2025-02-03 12:00:00,20.0,17.0,83.0,0.0,99.0,3.2,1013.0,5.0
Guwahati,2025-02-03 16:00:00,16.0,15.0,94.0,0.0,230.0,4.0,1014.0,5.0
Guwahati,2025-02-03 20:00:00,14.0,14.0,100.0,0.0,181.0,3.2,1013.0,5.0
Guwahati,2025-02-04 00:00:00,14.0,13.0,94.0,0.0,150.0,5.0,1012.0,5.0
Guwahati,2025-02-04 04:00:00,21.0,15.1,69.0,0.0,320.0,4.0,1014.0,5.0
Guwahati,2025-02-04 08:00:00,25.0,15.0,54.0,0.0,10.0,11.0,1010.0,5.0
Guwahati,2025-02-04 12:00:00,21.0,17.0,78.0,0.0,150.0,4.0,1010.0,5.0
Guwahati,2025-02-04 16:00:00,18.0,16.0,88.0,0.0,178.0,5.8,1011.0,5.0
Guwahati,2025-02-04 20:00:00,17.0,15.0,88.0,0.0,150.0,4.0,1010.0,5.0
Guwahati,2025-02-05 00:00:00,16.0,15.0,94.0,0.0,210.0,6.0,1010.0,5.0
Guwahati,2025-02-05 04:00:00,23.0,16.1,65.0,0.0,321.0,3.6,1013.0,5.0
Guwahati,2025-02-05 08:00:00,25.0,15.0,54.0,0.0,340.0,7.0,1008.0,5.0
Guwahati,2025-02-05 12:00:00,21.0,17.0,78.0,0.0,204.0,4.3,1008.0,5.0
Guwahati,2025-02-05 16:00:00,19.0,16.0,83.0,0.0,178.0,6.5,1011.0,5.0
Guwahati,2025-02-05 20:00:00,17.0,16.0,94.0,0.0,160.0,6.1,1010.0,5.0
Guwahati,2025-02-06 00:00:00,16.0,15.0,94.0,0.0,102.0,6.1,1011.0,5.0
Guwahati,2025-02-06 04:00:00,22.0,16.9,73.0,0.0,50.0,6.0,1013.0,5.0
Guwahati,2025-02-06 08:00:00,25.0,15.9,57.0,0.0,270.0,7.0,1010.0,5.0
Guwahati,2025-02-06 12:00:00,21.0,17.0,78.0,0.0,76.0,6.1,1010.0,5.0
Guwahati,2025-02-06 16:00:00,19.0,17.0,88.0,0.0,210.0,7.0,1012.0,5.0
Guwahati,2025-02-06 20:00:00,17.0,15.0,88.0,0.0,220.0,6.0,1011.0,5.0
Guwahati,2025-02-07 00:00:00,15.0,13.0,88.0,0.0,190.0,7.0,1011.0,5.0
Guwahati,2025-02-07 04:00:00,23.0,12.0,50.0,0.0,220.0,6.0,1014.0,5.0
Guwahati,2025-02-07 08:00:00,24.0,12.0,47.0,0.0,290.0,7.0,1011.0,5.0
Guwahati,2025-02-07 12:00:00,21.0,12.9,60.0,0.0,310.0,7.0,1012.0,5.0
Guwahati,2025-02-07 16:00:00,18.0,14.1,78.0,0.0,200.0,6.0,1014.0,5.0
Guwahati,2025-02-07 20:00:00,15.0,13.0,88.0,0.0,190.0,6.0,1013.0,5.0
Guwahati,2025-02-08 00:00:00,13.0,12.1,94.0,0.0,210.0,6.0,1014.0,5.0
Guwahati,2025-02-08 04:00:00,21.0,13.9,64.0,0.0,28.0,7.6,1016.0,5.0
Guwahati,2025-02-08 08:00:00,25.0,14.2,51.0,0.0,30.0,11.0,1012.0,5.0
Guwahati,2025-02-08 12:00:00,20.0,15.0,73.0,0.0,39.0,4.0,1011.0,5.0
Guwahati,2025-02-08 16:00:00,17.0,15.0,88.0,0.0,177.0,5.4,1014.0,5.0
Guwahati,2025-02-08 20:00:00,15.0,14.0,94.0,0.0,210.0,6.0,1012.0,5.0
Guwahati,2025-02-09 00:00:00,15.0,14.0,94.0,0.0,150.0,9.0,1012.0,5.0
Guwahati,2025-02-09 04:00:00,21.0,13.9,64.0,0.0,290.0,6.0,1014.0,5.0
Guwahati,2025-02-09 08:00:00,26.0,15.1,51.0,0.0,320.0,9.0,1010.0,5.0
Guwahati,2025-02-09 12:00:00,21.0,17.0,78.0,0.0,170.0,4.0,1010.0,5.0
Guwahati,2025-02-09 16:00:00,18.0,15.1,83.0,0.0,200.0,4.0,1013.0,5.0
Guwahati,2025-02-09 20:00:00,16.0,15.0,94.0,0.0,210.0,7.0,1012.0,5.0
Guwahati,2025-02-10 00:00:00,15.0,14.0,94.0,0.0,220.0,6.0,1013.0,5.0
Guwahati,2025-02-10 04:00:00,22.0,15.1,65.0,0.0,250.0,4.0,1016.0,5.0
Guwahati,2025-02-10 08:00:00,26.0,11.0,39.0,0.0,250.0,9.0,1011.0,5.0
Guwahati,2025-02-10 12:00:00,21.0,15.1,69.0,0.0,284.0,6.8,1010.0,5.0
Guwahati,2025-02-10 16:00:00,18.0,15.1,83.0,0.0,199.0,6.5,1013.0,5.0
Guwahati,2025-02-10 20:00:00,15.0,13.0,88.0,0.0,200.0,4.0,1011.0,5.0
Guwahati,2025-02-11 00:00:00,13.0,12.1,94.0,0.0,88.0,9.0,1012.0,5.0
Guwahati,2025-02-11 04:00:00,23.0,12.9,53.0,0.0,10.0,4.0,1014.0,5.0
Guwahati,2025-02-11 08:00:00,24.0,15.0,57.0,0.0,50.0,11.0,1010.0,5.0
Guwahati,2025-02-11 12:00:00,21.0,17.0,78.0,0.0,30.0,6.0,1010.0,5.0
Guwahati,2025-02-11 16:00:00,18.0,15.1,83.0,0.0,50.0,19.0,1012.0,5.0
Guwahati,2025-02-11 20:00:00,17.0,15.0,88.0,0.0,100.0,7.0,1012.0,5.0
Guwahati,2025-02-12 00:00:00,14.0,13.0,94.0,0.0,88.0,14.0,1012.0,5.0
Guwahati,2025-02-12 04:00:00,19.0,15.1,78.0,0.0,40.0,9.0,1015.0,5.0
Guwahati,2025-02-12 08:00:00,22.0,15.1,65.0,0.0,40.0,9.0,1011.0,5.0
Guwahati,2025-02-12 12:00:00,20.0,16.0,78.0,0.0,20.0,11.0,1010.0,5.0
Guwahati,2025-02-12 16:00:00,16.0,15.0,94.0,0.0,79.0,6.5,1012.0,5.0
Guwahati,2025-02-12 20:00:00,16.0,14.0,88.0,0.0,60.0,11.0,1011.0,5.0
Guwahati,2025-02-13 00:00:00,14.0,13.0,94.0,0.0,77.0,11.5,1011.0,5.0
Guwahati,2025-02-13 04:00:00,19.0,15.1,78.0,0.0,20.0,19.0,1013.0,5.0
Guwahati,2025-02-13 08:00:00,25.0,15.0,54.0,0.1,340.0,11.0,1009.0,5.0
Guwahati,2025-02-13 12:00:00,21.0,16.0,73.0,0.2,140.0,4.0,1009.0,5.0
Guwahati,2025-02-13 16:00:00,20.0,16.0,78.0,0.0,340.0,9.0,1011.0,5.0
Guwahati,2025-02-13 20:00:00,17.0,15.0,88.0,0.0,80.0,6.0,1011.0,5.0
Guwahati,2025-02-14 00:00:00,14.0,14.0,100.0,0.0,86.0,8.3,1011.0,5.0
Guwahati,2025-02-14 04:00:00,20.0,15.0,73.0,0.0,30.0,11.0,1013.0,5.0
Guwahati,2025-02-14 08:00:00,23.0,14.0,57.0,0.0,20.0,9.0,1009.0,5.0
Guwahati,2025-02-14 12:00:00,20.0,13.9,68.0,0.0,90.0,4.0,1010.0,5.0
Guwahati,2025-02-14 16:00:00,17.0,14.1,83.0,0.0,164.0,5.0,1013.0,5.0
Guwahati,2025-02-14 20:00:00,16.0,14.0,88.0,0.0,92.0,10.4,1013.0,5.0
Guwahati,2025-02-15 00:00:00,15.0,14.0,94.0,0.0,60.0,7.0,1013.0,5.0
Guwahati,2025-02-15 04:00:00,22.0,15.1,65.0,0.0,20.0,15.0,1015.0,5.0
Guwahati,2025-02-15 08:00:00,24.0,12.0,47.0,0.0,30.0,13.0,1010.0,5.0
Guwahati,2025-02-15 12:00:00,21.0,12.9,60.0,0.0,20.0,6.0,1010.0,5.0
Guwahati,2025-02-15 16:00:00,17.0,14.1,83.0,0.0,160.0,7.0,1012.0,5.0
Guwahati,2025-02-15 20:00:00,15.0,13.0,88.0,0.0,107.0,7.2,1011.0,5.0
Guwahati,2025-02-16 00:00:00,13.0,12.1,94.0,0.0,111.0,7.2,1012.0,5.0
Guwahati,2025-02-16 04:00:00,20.0,13.9,68.0,0.0,20.0,11.0,1015.0,5.0
Guwahati,2025-02-16 08:00:00,24.0,12.0,47.0,0.0,50.0,9.0,1011.0,5.0
Guwahati,2025-02-16 12:00:00,22.0,13.1,57.0,0.0,70.0,7.0,1013.0,5.0
Guwahati,2025-02-16 16:00:00,19.0,14.1,73.0,0.0,10.0,6.0,1015.0,5.0
Guwahati,2025-02-16 20:00:00,14.0,13.0,94.0,0.0,100.0,4.0,1015.0,5.0
Guwahati,2025-02-17 00:00:00,13.0,12.1,94.0,0.0,94.0,9.7,1016.0,5.0
Guwahati,2025-02-17 04:00:00,21.0,13.9,64.0,0.0,30.0,13.0,1018.0,5.0
Guwahati,2025-02-17 08:00:00,26.0,13.2,45.0,0.0,30.0,17.0,1013.0,5.0
Guwahati,2025-02-17 12:00:00,22.0,14.1,61.0,0.0,70.0,7.0,1013.0,5.0
Guwahati,2025-02-17 16:00:00,20.0,13.9,68.0,0.0,40.0,9.0,1015.0,5.0
Guwahati,2025-02-17 20:00:00,17.0,14.1,83.0,0.0,50.0,11.0,1014.0,5.0
Guwahati,2025-02-18 00:00:00,16.0,12.9,82.0,0.0,70.0,7.0,1014.0,5.0
Guwahati,2025-02-18 04:00:00,21.0,13.9,64.0,0.0,80.0,9.0,1016.0,5.0
Guwahati,2025-02-18 08:00:00,25.0,11.9,44.0,0.0,40.0,17.0,1012.0,5.0
Guwahati,2025-02-18 12:00:00,21.0,13.9,64.0,0.0,70.0,6.0,1012.0,5.0
Guwahati,2025-02-18 16:00:00,17.0,14.1,83.0,0.0,99.0,6.8,1014.0,5.0
Guwahati,2025-02-18 20:00:00,14.0,13.0,94.0,0.0,88.0,8.3,1013.0,5.0
Guwahati,2025-02-19 00:00:00,13.0,13.0,100.0,0.0,137.0,5.8,1013.0,5.0
Guwahati,2025-02-19 04:00:00,22.0,16.1,69.0,0.0,40.0,7.0,1015.0,5.0
Guwahati,2025-02-19 08:00:00,26.0,14.1,48.0,0.0,310.0,13.0,1011.0,5.0
Guwahati,2025-02-19 12:00:00,22.0,15.1,65.0,0.0,310.0,6.0,1011.0,5.0
Guwahati,2025-02-19 16:00:00,18.0,15.1,83.0,0.0,210.0,7.0,1015.0,5.0
Guwahati,2025-02-19 20:00:00,16.0,14.0,88.0,0.0,82.0,14.8,1014.0,5.0
Guwahati,2025-02-20 00:00:00,15.0,14.0,94.0,0.0,103.0,6.8,1016.0,5.0
Guwahati,2025-02-20 04:00:00,23.0,17.0,69.0,0.0,50.0,11.0,1017.0,5.0
Guwahati,2025-02-20 08:00:00,27.0,14.1,45.0,0.0,40.0,15.0,1013.0,5.0
Guwahati,2025-02-20 12:00:00,23.0,12.9,53.0,0.0,60.0,9.0,1013.0,5.0
Guwahati,2025-02-20 16:00:00,19.0,14.1,73.0,0.0,119.0,6.8,1016.0,5.0
Guwahati,2025-02-20 20:00:00,15.0,14.0,94.0,0.0,109.0,6.8,1014.0,5.0
Guwahati,2025-02-21 00:00:00,14.0,13.0,94.0,0.0,138.0,5.8,1015.0,5.0
Guwahati,2025-02-21 04:00:00,23.0,15.1,61.0,0.0,10.0,9.0,1016.0,5.0
Guwahati,2025-02-21 08:00:00,28.0,13.9,42.0,0.0,100.0,6.0,1012.0,5.0
Guwahati,2025-02-21 12:00:00,23.0,16.1,65.0,0.0,230.0,6.0,1011.0,5.0
Guwahati,2025-02-21 16:00:00,19.0,15.1,78.0,0.0,200.0,6.0,1014.0,5.0
Guwahati,2025-02-21 20:00:00,16.1,13.9,87.0,0.0,88.0,11.5,1015.2,2.0
Guwahati,2025-02-22 00:00:00,16.0,15.0,94.0,0.0,88.0,12.2,1015.0,5.0
Guwahati,2025-02-22 04:00:00,22.0,16.1,69.0,0.0,340.0,17.0,1017.0,5.0
Guwahati,2025-02-22 08:00:00,26.0,15.1,51.0,0.0,20.0,11.0,1014.0,5.0
Guwahati,2025-02-22 12:00:00,22.0,14.1,61.0,0.0,10.0,11.0,1014.0,5.0
Guwahati,2025-02-22 16:00:00,19.0,15.1,78.0,1.7,80.0,9.0,1017.0,5.0
Guwahati,2025-02-22 20:00:00,17.0,14.1,83.0,0.0,120.0,6.0,1016.0,5.0
Guwahati,2025-02-23 00:00:00,15.0,14.0,94.0,0.0,95.0,8.3,1017.0,5.0
Guwahati,2025-02-23 04:00:00,22.0,16.1,69.0,0.0,350.0,17.0,1018.0,5.0
Guwahati,2025-02-23 08:00:00,21.0,17.0,78.0,0.0,260.0,20.0,1017.0,2.0
Guwahati,2025-02-23 12:00:00,20.0,17.0,83.0,0.0,40.0,13.0,1015.0,5.0
Guwahati,2025-02-23 16:00:00,15.0,14.0,94.0,0.0,120.0,4.0,1018.0,5.0
Guwahati,2025-02-23 20:00:00,14.0,13.0,94.0,0.0,125.0,5.0,1016.0,5.0
Guwahati,2025-02-24 00:00:00,14.0,14.0,100.0,0.0,124.0,6.1,1018.0,5.0
Guwahati,2025-02-24 04:00:00,22.0,16.1,69.0,0.0,60.0,19.0,1020.0,5.0
Guwahati,2025-02-24 08:00:00,27.0,14.1,45.0,0.0,320.0,11.0,1015.0,5.0
Guwahati,2025-02-24 12:00:00,24.0,14.1,54.0,0.0,270.0,6.0,1014.0,5.0
Guwahati,2025-02-24 16:00:00,18.0,15.1,83.0,0.0,230.0,7.0,1017.0,5.0
Guwahati,2025-02-24 20:00:00,16.0,14.0,88.0,0.2,170.0,6.0,1016.0,5.0
Guwahati,2025-02-25 00:00:00,15.0,14.0,94.0,0.0,98.0,9.4,1017.0,5.0
Guwahati,2025-02-25 04:00:00,24.0,15.0,57.0,0.0,320.0,6.0,1020.0,5.0
Guwahati,2025-02-25 08:00:00,26.0,13.2,45.0,0.0,360.0,11.0,1017.0,5.0
Guwahati,2025-02-25 12:00:00,24.0,15.0,57.0,0.0,80.0,7.0,1017.0,5.0
Guwahati,2025-02-25 16:00:00,19.0,15.1,78.0,0.0,105.0,6.8,1020.0,5.0
Guwahati,2025-02-25 20:00:00,16.0,15.0,94.0,0.0,93.0,11.9,1018.0,5.0
Guwahati,2025-02-26 00:00:00,15.0,14.0,94.0,0.0,70.0,7.0,1019.0,5.0
Guwahati,2025-02-26 04:00:00,23.0,15.1,61.0,0.0,80.0,19.0,1021.0,5.0
Guwahati,2025-02-26 08:00:00,27.0,13.0,42.0,0.0,50.0,22.0,1015.0,5.0
Guwahati,2025-02-26 12:00:00,23.0,12.9,53.0,0.0,110.0,6.0,1016.0,5.0
Guwahati,2025-02-26 16:00:00,19.0,15.1,78.0,0.0,80.0,4.0,1017.0,5.0
Guwahati,2025-02-26 20:00:00,17.0,15.0,88.0,0.0,110.0,4.0,1016.0,5.0
Guwahati,2025-02-27 00:00:00,15.0,14.0,94.0,0.0,180.0,4.0,1016.0,5.0
Guwahati,2025-02-27 04:00:00,24.0,15.0,57.0,0.0,30.0,13.0,1017.0,5.0
Guwahati,2025-02-27 08:00:00,29.0,12.0,35.0,0.0,40.0,13.0,1012.0,5.0
Guwahati,2025-02-27 12:00:00,25.0,12.9,47.0,0.0,97.0,5.0,1011.0,5.0
Guwahati,2025-02-27 16:00:00,20.0,15.0,73.0,0.0,140.0,7.0,1014.0,5.0
Guwahati,2025-02-27 20:00:00,18.0,15.1,83.0,0.0,90.0,4.0,1014.0,5.0
Guwahati,2025-02-28 00:00:00,17.0,15.0,88.0,0.0,180.0,4.0,1014.0,5.0
Guwahati,2025-02-28 04:00:00,25.0,15.0,54.0,0.0,280.0,7.0,1016.0,5.0
Guwahati,2025-02-28 08:00:00,29.0,14.0,40.0,0.0,270.0,7.0,1011.0,5.0
Guwahati,2025-02-28 12:00:00,26.0,14.1,48.0,0.0,72.0,4.0,1011.0,5.0
Guwahati,2025-02-28 16:00:00,22.0,16.1,69.0,0.0,220.0,6.0,1013.0,5.0
Guwahati,2025-02-28 20:00:00,20.0,16.0,78.0,0.0,140.0,9.0,1011.0,5.0
Surat,2025-02-01 00:00:00,17.7,16.2,91.0,0.0,8.0,10.8,1011.0,3.0
Surat,2025-02-01 04:00:00,21.1,9.0,46.0,0.0,12.0,10.8,1014.4,3.0
Surat,2025-02-01 08:00:00,28.2,9.9,32.0,0.0,333.0,15.5,1012.5,3.0
Surat,2025-02-01 12:00:00,27.3,5.0,24.0,0.0,321.0,11.2,1011.2,1.0
Surat,2025-02-01 16:00:00,22.9,2.9,27.0,0.0,13.0,9.0,1013.6,1.0
Surat,2025-02-01 20:00:00,19.6,8.3,48.0,0.0,13.0,8.3,1013.1,1.0
Surat,2025-02-02 00:00:00,17.2,7.3,52.0,0.0,8.0,11.5,1012.1,1.0
Surat,2025-02-02 04:00:00,21.5,6.6,38.0,0.0,23.0,12.2,1015.3,1.0
Surat,2025-02-02 08:00:00,30.0,6.0,22.0,0.0,24.0,14.0,1012.5,1.0
Surat,2025-02-02 12:00:00,28.3,10.0,32.0,0.0,334.0,16.6,1010.7,1.0
Surat,2025-02-02 16:00:00,23.3,8.9,40.0,0.0,341.0,11.2,1013.0,1.0
Surat,2025-02-02 20:00:00,20.7,9.0,47.0,0.0,21.0,8.6,1012.0,3.0
Surat,2025-02-03 00:00:00,18.4,9.5,56.0,0.0,37.0,4.3,1010.8,3.0
Surat,2025-02-03 04:00:00,23.5,8.7,39.0,0.0,343.0,6.1,1013.3,1.0
Surat,2025-02-03 08:00:00,31.9,6.2,20.0,0.0,296.0,11.9,1011.5,2.0
Surat,2025-02-03 12:00:00,29.4,4.1,20.0,0.0,280.0,10.4,1010.4,1.0
Surat,2025-02-03 16:00:00,23.0,13.5,55.0,0.0,246.0,6.8,1013.6,2.0
Surat,2025-02-03 20:00:00,20.4,15.2,72.0,0.0,160.0,5.4,1012.8,3.0
Surat,2025-02-04 00:00:00,17.7,16.0,90.0,0.0,359.0,1.8,1012.0,1.0
Surat,2025-02-04 04:00:00,23.1,13.0,53.0,0.0,357.0,10.4,1015.4,3.0
Surat,2025-02-04 08:00:00,30.4,9.9,28.0,0.0,330.0,17.3,1013.3,1.0
Surat,2025-02-04 12:00:00,28.2,6.3,25.0,0.0,318.0,16.6,1011.8,2.0
Surat,2025-02-04 16:00:00,23.6,7.2,35.0,0.0,340.0,16.9,1014.1,1.0
Surat,2025-02-04 20:00:00,21.0,5.0,35.0,0.0,359.0,16.2,1014.3,1.0
Surat,2025-02-05 00:00:00,18.3,2.6,35.0,0.0,9.0,13.7,1013.6,1.0
Surat,2025-02-05 04:00:00,20.6,4.2,34.0,0.0,23.0,13.7,1015.9,1.0
Surat,2025-02-05 08:00:00,29.2,-0.1,15.0,0.0,28.0,15.8,1013.2,1.0
Surat,2025-02-05 12:00:00,28.2,0.8,17.0,0.0,9.0,17.3,1011.3,1.0
Surat,2025-02-05 16:00:00,22.5,2.6,27.0,0.0,0.0,15.5,1013.6,1.0
Surat,2025-02-05 20:00:00,20.4,2.2,30.0,0.0,11.0,15.8,1012.9,1.0
Surat,2025-02-06 00:00:00,18.3,4.1,39.0,0.0,17.0,16.2,1012.1,1.0
Surat,2025-02-06 04:00:00,22.3,6.9,37.0,0.0,22.0,18.4,1014.6,1.0
Surat,2025-02-06 08:00:00,31.1,9.9,27.0,0.0,44.0,19.1,1011.8,1.0
Surat,2025-02-06 12:00:00,31.0,9.8,27.0,0.0,17.0,19.4,1009.6,1.0
Surat,2025-02-06 16:00:00,25.9,10.5,38.0,0.0,29.0,14.4,1012.5,1.0
Surat,2025-02-06 20:00:00,22.1,10.3,47.0,0.0,29.0,13.3,1012.5,1.0
Surat,2025-02-07 00:00:00,20.4,9.6,50.0,0.0,28.0,16.2,1012.2,1.0
Surat,2025-02-07 04:00:00,24.1,8.1,36.0,0.0,52.0,16.9,1015.3,1.0
Surat,2025-02-07 08:00:00,33.8,12.2,27.0,0.0,56.0,13.0,1012.5,1.0
Surat,2025-02-07 12:00:00,33.5,11.9,27.0,0.0,12.0,15.5,1010.3,1.0
Surat,2025-02-07 16:00:00,26.8,12.1,40.0,0.0,34.0,12.2,1012.9,1.0
Surat,2025-02-07 20:00:00,22.6,12.0,51.0,0.0,16.0,10.4,1012.2,1.0
Surat,2025-02-08 00:00:00,19.9,11.9,60.0,0.0,23.0,9.7,1011.7,3.0
Surat,2025-02-08 04:00:00,25.2,12.8,46.0,0.0,61.0,8.6,1014.5,2.0
Surat,2025-02-08 08:00:00,35.3,12.3,25.0,0.0,322.0,11.9,1012.0,1.0
Surat,2025-02-08 12:00:00,31.8,14.0,34.0,0.0,319.0,13.3,1010.4,3.0
Surat,2025-02-08 16:00:00,25.9,12.7,44.0,0.0,6.0,10.1,1013.4,1.0
Surat,2025-02-08 20:00:00,22.9,13.9,57.0,0.0,45.0,9.4,1012.6,1.0
Surat,2025-02-09 00:00:00,20.8,11.7,56.0,0.0,26.0,7.9,1011.2,1.0
Surat,2025-02-09 04:00:00,25.5,12.0,43.0,0.0,7.0,7.6,1014.1,1.0
Surat,2025-02-09 08:00:00,35.0,10.1,22.0,0.0,346.0,13.0,1011.3,1.0
Surat,2025-02-09 12:00:00,32.4,9.9,25.0,0.0,321.0,11.9,1009.7,1.0
Surat,2025-02-09 16:00:00,26.9,6.9,28.0,0.0,346.0,9.4,1012.4,1.0
Surat,2025-02-09 20:00:00,22.5,11.3,49.0,0.0,24.0,6.5,1012.6,1.0
Surat,2025-02-10 00:00:00,20.0,12.0,60.0,0.0,351.0,7.2,1011.8,1.0
Surat,2025-02-10 04:00:00,25.3,11.5,42.0,0.0,10.0,6.5,1015.1,1.0
Surat,2025-02-10 08:00:00,34.4,8.9,21.0,0.0,320.0,11.9,1012.8,1.0
Surat,2025-02-10 12:00:00,31.7,8.7,24.0,0.0,319.0,12.6,1011.2,1.0
Surat,2025-02-10 16:00:00,26.4,6.4,28.0,0.0,16.0,8.3,1014.1,1.0
Surat,2025-02-10 20:00:00,21.6,11.3,52.0,0.0,353.0,6.8,1013.7,1.0
Surat,2025-02-11 00:00:00,19.3,12.8,66.0,0.0,17.0,7.9,1012.9,1.0
Surat,2025-02-11 04:00:00,23.8,11.5,46.0,0.0,4.0,9.7,1016.1,1.0
Surat,2025-02-11 08:00:00,31.9,9.4,25.0,0.0,318.0,16.6,1014.2,1.0
Surat,2025-02-11 12:00:00,30.2,6.1,22.0,0.0,310.0,9.7,1011.9,1.0
Surat,2025-02-11 16:00:00,24.4,7.9,35.0,0.0,340.0,6.8,1014.6,1.0
Surat,2025-02-11 20:00:00,20.4,16.2,77.0,0.0,334.0,4.3,1013.9,1.0
Surat,2025-02-12 00:00:00,18.6,14.5,77.0,0.0,16.0,6.8,1013.6,1.0
Surat,2025-02-12 04:00:00,23.6,14.0,55.0,0.0,16.0,7.9,1017.2,1.0
Surat,2025-02-12 08:00:00,32.0,12.3,30.0,0.0,19.0,13.0,1014.6,1.0
Surat,2025-02-12 12:00:00,30.2,13.5,36.0,0.0,342.0,16.2,1012.4,1.0
Surat,2025-02-12 16:00:00,25.6,11.4,41.0,0.0,8.0,12.2,1015.1,1.0
Surat,2025-02-12 20:00:00,22.5,11.6,50.0,0.0,18.0,11.9,1014.3,1.0
Surat,2025-02-13 00:00:00,19.4,11.4,60.0,0.0,16.0,10.8,1013.4,1.0
Surat,2025-02-13 04:00:00,24.5,11.8,45.0,0.0,15.0,9.4,1016.3,1.0
Surat,2025-02-13 08:00:00,34.5,7.5,19.0,0.0,26.0,14.4,1013.7,1.0
Surat,2025-02-13 12:00:00,31.7,11.5,29.0,0.0,334.0,17.6,1011.6,1.0
Surat,2025-02-13 16:00:00,26.0,9.4,35.0,0.0,359.0,14.4,1014.2,1.0
Surat,2025-02-13 20:00:00,22.9,9.3,42.0,0.0,20.0,13.0,1013.7,1.0
Surat,2025-02-14 00:00:00,21.0,5.8,37.0,0.0,16.0,10.4,1013.0,1.0
Surat,2025-02-14 04:00:00,25.9,6.5,29.0,0.0,28.0,7.9,1015.9,1.0
Surat,2025-02-14 08:00:00,34.6,5.1,16.0,0.0,22.0,13.0,1013.2,1.0
Surat,2025-02-14 12:00:00,31.7,9.9,26.0,0.0,330.0,14.8,1011.2,1.0
Surat,2025-02-14 16:00:00,27.5,4.5,23.0,0.0,1.0,10.8,1013.7,1.0
Surat,2025-02-14 20:00:00,22.7,9.1,42.0,0.0,27.0,3.6,1012.9,1.0
Surat,2025-02-15 00:00:00,19.3,9.5,53.0,0.0,339.0,3.2,1011.6,1.0
Surat,2025-02-15 04:00:00,26.1,9.9,36.0,0.0,5.0,4.3,1014.4,1.0
Surat,2025-02-15 08:00:00,34.8,5.3,16.0,0.0,322.0,12.2,1011.7,1.0
Surat,2025-02-15 12:00:00,33.5,5.1,17.0,0.0,335.0,9.0,1009.8,1.0
Surat,2025-02-15 16:00:00,27.4,7.3,28.0,0.0,266.0,10.8,1011.9,1.0
Surat,2025-02-15 20:00:00,23.3,14.6,58.0,0.0,272.0,8.3,1011.0,1.0
Surat,2025-02-16 00:00:00,20.7,14.6,68.0,0.0,9.0,8.3,1011.0,1.0
Surat,2025-02-16 04:00:00,25.9,11.6,41.0,0.0,3.0,7.9,1014.4,1.0
Surat,2025-02-16 08:00:00,33.9,9.2,22.0,0.0,314.0,13.7,1011.8,1.0
Surat,2025-02-16 12:00:00,32.9,7.7,21.0,0.0,308.0,7.9,1010.3,1.0
Surat,2025-02-16 16:00:00,25.0,15.3,55.0,0.0,245.0,10.4,1013.3,1.0
Surat,2025-02-16 20:00:00,23.0,17.5,71.0,0.0,264.0,7.2,1013.3,1.0
Surat,2025-02-17 00:00:00,20.6,17.6,83.0,0.0,20.0,7.9,1012.3,1.0
Surat,2025-02-17 04:00:00,26.2,13.0,44.0,0.0,13.0,9.4,1015.3,1.0
Surat,2025-02-17 08:00:00,34.5,9.7,22.0,0.0,5.0,13.3,1012.9,1.0
Surat,2025-02-17 12:00:00,32.8,11.4,27.0,0.0,322.0,13.0,1011.5,1.0
Surat,2025-02-17 16:00:00,28.4,8.7,29.0,0.0,16.0,6.8,1013.4,1.0
Surat,2025-02-17 20:00:00,23.7,13.8,54.0,0.0,286.0,7.2,1013.3,1.0
Surat,2025-02-18 00:00:00,21.7,17.1,75.0,0.0,328.0,6.8,1012.0,1.0
Surat,2025-02-18 04:00:00,26.8,14.5,47.0,0.0,0.0,7.2,1015.0,1.0
Surat,2025-02-18 08:00:00,34.4,12.7,27.0,0.0,340.0,18.7,1013.0,1.0
Surat,2025-02-18 12:00:00,33.3,8.7,22.0,0.0,338.0,15.5,1011.1,1.0
Surat,2025-02-18 16:00:00,28.4,9.6,31.0,0.0,354.0,10.1,1012.9,2.0
Surat,2025-02-18 20:00:00,23.9,13.7,53.0,0.0,338.0,7.2,1012.5,1.0
Surat,2025-02-19 00:00:00,22.4,13.2,56.0,0.0,6.0,11.2,1011.4,1.0
Surat,2025-02-19 04:00:00,26.6,11.5,39.0,0.0,14.0,11.5,1014.0,3.0
Surat,2025-02-19 08:00:00,34.5,9.7,22.0,0.0,354.0,15.8,1011.6,1.0
Surat,2025-02-19 12:00:00,33.0,7.1,20.0,0.0,328.0,11.9,1010.1,1.0
Surat,2025-02-19 16:00:00,27.3,9.6,33.0,0.0,281.0,11.9,1012.1,1.0
Surat,2025-02-19 20:00:00,24.1,15.9,60.0,0.0,277.0,9.4,1011.2,1.0
Surat,2025-02-20 00:00:00,22.7,14.3,59.0,0.0,332.0,13.7,1010.9,1.0
Surat,2025-02-20 04:00:00,26.8,12.5,41.0,0.0,21.0,9.7,1014.5,1.0
Surat,2025-02-20 08:00:00,34.4,7.5,19.0,0.0,346.0,15.5,1012.9,3.0
Surat,2025-02-20 12:00:00,33.3,5.0,17.0,0.0,321.0,12.6,1011.3,3.0
Surat,2025-02-20 16:00:00,27.8,8.1,29.0,0.0,38.0,6.8,1013.6,2.0
